0,0.00039247,0,0,0,0.012873,0,0.0066933,0,0,0,0.080206,6.7658e-06,0.00093676,0,0,0,0.002404,0,0,0,0,0,0.00019316,7.3572e-05,0,0,0,0,0,0,0,1.4818e-05,0,0.0031041,0,0,0.00099675,0.0023102,0,0,0,0.00011519,0,0.00073277,0,0,0,0,0,0.013843,0,0.020513,0,0,0,0,0,0,0,4.2444e-08,0,0,0,3.2024e-05,0.080905,0,0,0.0022662,0.07128,2.3262e-06,2.9988e-06,7.9266e-05,0,7.8034e-07,0,0,0,0,7.0281e-05,0,0,0
0.090357,0.043267,0,0.0030429,0,0.00067214,0,0,0.050257,0.049599,0.080206,0,0.096784,0,0.0051153,0,0.06817,0,0,0,5.042e-06,0,0,0,5.9819e-08,0,0,0,0,0,0,0,9.2892e-06,0.0091722,6.3794e-06,0.0070865,0,0,0.078293,0,0,0,0,0,0,0,0,4.0291e-05,0.0091665,0,0.00018688,0,0,0,0,0,0,0.0069478,0,0,0.035087,0,0,0,0,2.6438e-06,0,0,0,0,0.062489,0.041855,0.016067,6.7034e-05,0,0.00022591,0.027294,0,8.5464e-05,6.3645e-06,0,0,4.2253e-06
0,0,0,0,0,0,0,0,0,0.0029449,6.7658e-06,0.096784,0,0,0,0,0,0,0,0.0012336,0,0,7.802e-05,0.00096916,0,0,0,0,0,0,0,9.2476e-05,0,2.7778e-05,9.4235e-06,0,1.3008e-06,0,2.9203e-06,0,0,1.3746e-05,0,0,0.00037368,0,0,9.7257e-05,0.019311,8.1929e-06,0,0,0,0,0,2.803e-05,0,0,0.0072887,0.00013714,0.042695,0,0.00032039,0.059443,0,7.9124e-05,0,0.000449,0.00010954,0,0.015523,7.1739e-06,0,0,0,0,0.0054119,0,0,0,0.0089221,0,7.5582e-05
0,0,0,0,3.3948e-06,3.0533e-06,0,0,0,0,0.00093676,0,0,0,2.2023e-06,0,0,7.052e-06,0.0041789,0,0,0,0,0,0,0,0,0,0,0,0,0.080503,0.00056351,0,8.8049e-06,0,1.1486e-05,0,2.7594e-07,0,0.066502,6.5017e-06,5.8566e-05,0.00027175,0,0,0,0,0,0,0,0,0.0019075,0,6.4688e-05,0,0,0,0,0,0,0,0,0,0,0.00058818,0.0064133,1.7816e-06,0,0,3.211e-06,0,0.023896,0,1.2805e-06,0.072436,0,0,0,0,0,0,0.0099437
0,0,0,0.0057575,0,8.897e-05,0,0,0,0,0,0.0051153,0,2.2023e-06,0,0.0029389,0,0,0,7.1723e-05,0,0.0041523,0,0.032017,0,0,0.074188,0,0,0,0,0,0.0074774,0,0,0.0019206,0,0.0038093,7.882e-05,0,0,0,0,0,0,0,0.00093372,0,0,0,0,9.7392e-06,0,4.7685e-06,0,0,0,0,0,0.0009656,0,0.0086442,0,0,0.003437,0.00043436,0,0.0079141,0,0.0067922,0.0044184,0,0,0,0,0,0,0.038673,3.1113e-05,0,9.4083e-05,0.016874,0
0,0,0,0.00040648,0,0,0,0,0,2.9214e-06,0,0,0,0,0.0029389,0,0.078499,0,0.067701,0,0,0,0.0030873,3.1098e-05,4.1273e-05,2.4083e-06,0,0,0,0,0,0,2.2023e-06,0,0,0.029241,0.00061895,0,4.0322e-05,8.7896e-05,0,0,0.078921,0,0.0066543,0,7.5374e-05,0.0032428,0,0,0,5.1844e-07,0,0,5.4855e-06,0,0.0036924,0,0,0,0,0.0050885,0.0028624,0,0,0,0,0,3.0852e-06,0,0,4.9987e-06,0,0.0058451,0,0.003217,0,0,0,5.5937e-05,0,7.8593e-06,0
0,0.00073217,0,0,0,0.00036093,0,0,8.8657e-05,0,0,0.06817,0,0,0,0.078499,0,0,0,0,0.00088483,0,2.6992e-06,7.4412e-05,0,0.0003249,7.6305e-05,0,0,0,0.06004,0.0031076,0.0071218,6.3654e-06,0.015452,0,0,6.511e-05,0,0,0,0,0.00090485,0,7.9516e-06,5.0972e-05,0,0,0,0,0,0,0.004306,1.242e-05,0,0,0.00053404,0,0.00051916,0.0668,0,0,0,4.2904e-06,0,1.648e-05,0,0.058585,0,0.0005131,0,0,0.0026404,0.059501,0,0,0,0,0.079847,0.0047719,6.0859e-06,0.045599,0
0,0.0060605,0,0,3.8773e-06,0,0,0,6.4833e-06,0,0.002404,0,0,7.052e-06,0,0,0,0,0.0014668,0,0.055477,0.091945,1.3052e-05,0.0028791,0.00058253,7.8244e-05,0,0,0,0,0,9.2949e-05,0,0,0,0.071518,0.00041334,0,0.0026069,0,0,0.084241,3.4301e-06,9.7061e-06,0,0,3.0085e-05,8.7912e-06,0,0,4.8067e-05,0,0.078329,0.0054931,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4919e-06,0.00018157,6.7867e-05,0,0,0,0,8.6134e-05,0.060479,0,0.00057488,0,0,7.6793e-06,0,0
0,0,2.6791e-05,0.00011271,0,8.1016e-05,0,0,0,3.9511e-05,0,0,0,0.0041789,0,0.067701,0,0.0014668,0,0,7.9664e-06,0,6.2021e-05,0,6.4081e-06,5.5696e-06,8.2552e-06,0,0,3.4608e-06,0,0,0,0,0.0060198,0,0,8.2486e-06,0,0.060663,0,2.2673e-06,0,0,0,2.6264e-06,0,6.4806e-05,0,0,0.00048537,0,0.00070538,0.00020264,0,0.008442,0,0,0,0.0077171,0,0,0.064389,8.8029e-06,0.0040689,0,0,0,0,0,0.0012528,0.0052215,0,0.0022668,0,0,0.0087432,0,0.084113,0.00020437,0,0,0.00079873
0,9.4483e-06,0,0,0,8.4423e-06,0,0,0,0.00079886,0,0,0.0012336,0,7.1723e-05,0,0,0,0,0,0,0,0,0,0,0.00060273,0,0,0.00061646,0,0,8.0728e-06,0,0,0.096365,0,9.6797e-05,5.0656e-05,0,0,5.3708e-05,0.00094387,0.00097244,0.091289,0,3.8621e-05,0.00092273,0,8.4205e-06,0.00025049,0.00085718,0,8.623e-05,0,0,0,1.2319e-06,0,0,0,0,0,0.088427,0,0,0.00052805,0,0,0,0,0,0,7.7645e-06,0.00054634,2.3408e-05,0,0,0,0.0018692,0.009968,0,0.091014,0
0.080811,6.7331e-06,0,0,6.9603e-06,0.00084727,0,9.7104e-05,0.047347,3.4642e-06,0,5.042e-06,0,0,0,0,0.00088483,0.055477,7.9664e-06,0,0,4.668e-06,0,0,0.00032179,1.9331e-06,0.095068,0.059232,0,0,0,0.067251,0.042909,0,5.9102e-06,0,0,0.00011637,0,4.3152e-05,0,0.067902,1.8406e-06,0.00053815,0,0.0003665,8.0956e-05,0,0,0,0.0044146,0,7.1331e-05,0,0.043424,0,0.0053132,0,0,0.0011077,0,0,0.00055203,0,0,0,0.0082226,6.7441e-06,0,0,0.020892,0.00016531,0.0013037,2.6923e-06,9.7225e-06,2.2961e-06,0,0.02411,0,3.0803e-06,2.7105e-05,0,0.0031171
1.2992e-05,6.287e-05,0,6.9399e-06,0,0,0.086485,3.1086e-05,0,1.3759e-06,0,0,0,0,0.0041523,0,0,0.091945,0,0,4.668e-06,0,0.0041518,0,0.0082398,0,5.87e-05,0,0,6.6532e-06,0,2.2964e-06,0,1.5785e-05,0,0,6.9301e-05,0,0,0,0,0,0,0,0,0,0,0,0,6.2659e-06,0,0,0,0,0,0.081975,0.00094709,0,0,0,0,0.0060446,4.6087e-06,0.00080914,2.8735e-06,0,0,0,9.76e-06,8.0311e-06,0.0049723,0,0,0.0018313,0,0.00035915,3.1353e-06,0,0,0,1.6476e-06,0,0.0051063
0,0,0,0.0058947,0.096544,0,0,0,4.2943e-05,0,0,0,7.802e-05,0,0,0.0030873,2.6992e-06,1.3052e-05,6.2021e-05,0,0,0.0041518,0,0,0.008102,0,0,7.0113e-06,0.0005254,0,0,1.3218e-05,0,0,0.0086873,0,0,0,0.00078071,0.0035654,0,0,0,0,0,3.692e-06,4.798e-05,0,0,0,0,0,0.060836,0,0,0,0,0,0,0,4.8925e-05,0,0,0,0,0.0029583,0.00042718,0,0,0.00044548,0,7.503e-05,0.00018358,0,0,0,0,0,0,0,2.7222e-06,0,0
3.9617e-05,0,2.1504e-05,9.5307e-05,0,0.016324,0.00014334,0,0.005163,0,0.00019316,0,0.00096916,0,0.032017,3.1098e-05,7.4412e-05,0.0028791,0,0,0,0,0,0,0.005292,0,0,0,0,0.00056659,0,0.00066403,0.016261,0.00095886,0,0,0,0.0096259,0.00098392,9.8141e-05,4.5791e-05,0.0015587,5.1998e-06,0,0,3.8331e-05,0.0063038,0,0,0,0.00051173,6.7783e-05,0,0.038619,1.4122e-06,0.050032,0,0,0,0,7.6857e-06,6.8117e-06,8.1159e-06,0.00038484,0,0.088054,0,1.6194e-05,0,0,0,9.7361e-06,0,0.005574,0,6.6181e-05,0,2.248e-05,9.9799e-06,7.7202e-05,3.6827e-06,0,0
0,0,0,0.008653,0,0,0.010826,0,3.2637e-06,0,7.3572e-05,5.9819e-08,0,0,0,4.1273e-05,0,0.00058253,6.4081e-06,0,0.00032179,0.0082398,0.008102,0.005292,0,0.035855,4.4493e-06,0,0.0046671,0,0,0,0,0,0.010225,0.058796,0,0,0,0,0.0068948,2.5396e-06,0,0,0,0,1.7975e-06,0,0.0079453,0,0,0,5.1278e-06,0,0,0,0,0,0,5.6569e-06,3.4455e-05,0,0.0040235,0,0,0,0.099495,0,0,0.000348,0.00071386,2.2858e-05,0,0,7.082e-06,0.00041613,4.3958e-06,0.009898,0.0097471,0,0,0,0
0,0,0,0,0,0.0044792,6.6405e-06,0,0.0090999,8.797e-05,0,0,0,0,0,2.4083e-06,0.0003249,7.8244e-05,5.5696e-06,0.00060273,1.9331e-06,0,0,0,0.035855,0,0,6.9985e-07,0,0.00012218,0,0,4.796e-05,0,0,0,0,0,0,0,9.2499e-06,0,9.7074e-06,0,0,0.0055214,0.00096042,8.053e-05,0,0,0.0038973,0,0,9.9689e-06,0,7.1366e-05,0,0,0,0,0,0.014995,2.3629e-05,0.00092082,9.1263e-05,0,9.8254e-06,8.0519e-05,0.00041096,2.3979e-06,0,7.3198e-06,0,0,9.661e-05,0.064107,0,0.041742,0,8.5855e-06,3.5452e-05,0.0037037,0
0,0,0,0,8.5909e-06,2.4823e-05,0.032869,0,0.0040224,0,0,0,0,0,0.074188,0,7.6305e-05,0,8.2552e-06,0,0.095068,5.87e-05,0,0,4.4493e-06,0,0,0.00052415,0,0,0,0.0052664,5.9744e-06,0,0.00066409,0.018881,0.072527,9.1333e-06,0,0,2.2356e-06,5.0621e-07,3.4454e-05,0,0,0,0,0.0004464,0,0,7.772e-06,0,0.00069516,1.6721e-05,0,0.0059839,0,0,7.898e-06,0.053069,8.6316e-05,0,0,0,0,0,0,0,0.00011289,0,0,6.2646e-05,0.019901,0,0.00080632,0,0,0,6.8683e-05,0,0,6.9072e-06,0
0.092523,0,0,0.083403,0,0,0.005899,2.07e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.059232,0,7.0113e-06,0,0,6.9985e-07,0.00052415,0,3.2047e-05,0,0,0,4.5002e-06,0.003881,0,6.0764e-05,4.9554e-06,0.001955,0,9.1894e-06,0,0.00064586,0,0.0065562,0,0,0,0,0.00021868,0,4.8696e-06,0.00088909,0,0,0,9.1751e-06,0.0064971,0,0,0.085646,0,0,0.0060595,0,0.00016529,4.8096e-06,0,0,0.098236,0.0044482,0,0.094405,0.00032666,0,0,0,0,0,8.6475e-06,0,0,0,5.4822e-06
0,0,0,9.6693e-08,2.6582e-05,0,0,0,7.7261e-05,0,0,0,0,0,0,0,0,0,0,0.00061646,0,0,0.0005254,0,0.0046671,0,0,3.2047e-05,0,8.5506e-05,0,9.707e-05,0,0,0.00034459,4.4898e-05,0,0,0.00043863,0,0,0,0,0,0.017064,0,0,1.83e-05,0,0,6.3843e-05,0.0068198,0,0,0,0,8.671e-06,0.00043474,0,0,6.3848e-06,0,0,0,0,0,0,0,0,0,0,1.0268e-05,0.00048326,0,9.5122e-05,5.5061e-05,3.6009e-05,0.0015393,0.031061,0.00084608,0,0,2.2553e-05
0,0,0,0.0057515,1.575e-08,0,8.8163e-06,0,0.00067737,0,0,0,0,0,0,0,0,0,3.4608e-06,0,0,6.6532e-06,0,0.00056659,0,0.00012218,0,0,8.5506e-05,0,0.013894,0.00087676,0.0094107,0.0058052,0,2.4176e-05,0.071045,0.00060697,0,0,0.00066011,0,0.00013764,5.5239e-06,0,0,0,0,0.00282,4.1527e-06,0,0,0,0,0,0.0012263,0,0,1.2168e-06,0.0076634,0,0.0007054,0,0,0.09219,0,0.029411,0,0.0097924,0,0,5.9943e-06,0,0,0,0,0,8.5357e-05,0,0.00029661,1.644e-05,0,0
0.00083544,0.00036897,1.5589e-05,0,3.6233e-06,0.047631,0,0,0,0.00058643,0,0,0,0,0,0,0.06004,0,0,0,0,0,0,0,0,0,0,0,0,0.013894,0,0,7.8638e-05,0.047078,0.0037839,0.0056898,0,0,0.0070681,1.322e-05,0.0003487,0,0.0029946,0,0,0,0,0,0,0,0,0,4.3062e-06,2.369e-06,0,0,4.6152e-05,0,6.01e-05,0,8.0531e-06,0,0.0046752,0,0,0.098696,0,0,0,0,0,0,0,0,0,7.6391e-06,0,0,0,0,0,0,0.00034756
0,0,0,0,0,0,0,0.0031727,0.0074884,0,0,0,9.2476e-05,0.080503,0,0,0.0031076,9.2949e-05,0,8.0728e-06,0.067251,2.2964e-06,1.3218e-05,0.00066403,0,0,0.0052664,0,9.707e-05,0.00087676,0,0,0,0,7.3081e-05,0,0,0,0.0051675,0.0099693,0,3.4406e-06,0,0,0,0,0,0.0016252,0,0,0.0087409,0.0093612,0.055786,0,2.0606e-05,0.003833,0,0,0,9.187e-05,0,0,0,0,0,0,0,0,0,9.5972e-07,0,0,0,0,0.00011951,0.086135,1.9804e-05,0.063042,0.0058007,0,0,0,0.062416
0.0052203,0,7.2946e-05,0,0.077085,7.08e-05,0,0,0.073387,0,1.4818e-05,9.2892e-06,0,0.00056351,0.0074774,2.2023e-06,0.0071218,0,0,0,0.042909,0,0,0.016261,0,4.796e-05,5.9744e-06,4.5002e-06,0,0.0094107,7.8638e-05,0,0,1.8424e-05,0.0077501,0,0.00084369,0,0,0,0,3.7357e-06,0,0,0.0053628,4.082e-06,0,0,0.006156,0,2.1445e-06,0,7.2421e-05,0,0,0,0,0.00060521,8.5527e-06,0.00026672,0.040686,0.00079086,0.00050401,0,0,6.7192e-06,0,0.056988,0.065169,0,0,0,0,0,0,0,0,9.9142e-05,0,0.069654,0.093221,0.0063189,7.4809e-05
0,0.00091068,0,0.0022834,0,0,7.3526e-05,0,0,3.474e-06,0,0.0091722,2.7778e-05,0,0,0,6.3654e-06,0,0,0,0,1.5785e-05,0,0.00095886,0,0,0,0.003881,0,0.0058052,0.047078,0,1.8424e-05,0,0,0.090588,6.0513e-05,0.050305,0,9.4523e-05,0,0.0076926,0,9.1527e-05,0.0065978,0,0,0,0,4.1858e-06,0,0.097328,0.048998,0,0,0,0,0,0.00010446,0,0,0,1.7544e-06,0,7.6091e-06,5.5919e-05,0,4.4833e-06,0,0,0.00016912,0,0,1.5293e-06,0,0.0012612,0.00027245,9.2864e-06,0,0,0,0,0
0,0.0062438,0,0,0,0.00096334,0,0.00046903,0,0,0.0031041,6.3794e-06,9.4235e-06,8.8049e-06,0,0,0.015452,0,0.0060198,0.096365,5.9102e-06,0,0.0086873,0,0.010225,0,0.00066409,0,0.00034459,0,0.0037839,7.3081e-05,0.0077501,0,0,0,0.00020226,0,0,0,1.3351e-06,0.0058075,0.000984,0.0056134,0,3.3565e-05,0,0,0,5.33e-06,0,0,0,6.8048e-06,5.696e-06,0.002054,3.5348e-05,0,0,0,0.00095601,0,0,0,0.0083619,0,1.251e-06,0,0,4.5317e-05,0.0021248,0,2.7054e-05,0.00042994,5.9391e-06,1.104e-05,0,0,4.19e-05,0,0,0,0
0.038432,0,0,2.3377e-06,3.5713e-06,0,0.097036,6.4733e-06,0,0,0,0.0070865,0,0,0.0019206,0.029241,0,0.071518,0,0,0,0,0,0,0.058796,0,0.018881,6.0764e-05,4.4898e-05,2.4176e-05,0.0056898,0,0,0.090588,0,0,0,1.5016e-06,0,8.4348e-06,0,0,0,0,0,8.4281e-06,0,0,0.00051865,0,0,0.0036555,0,4.4967e-06,0.0076639,9.3217e-06,0,0,0,3.5034e-05,0.00050393,0,0.0076278,0,0,6.6677e-06,0,0,0.00049536,8.6189e-05,0,0,0.00058559,0,0,0,6.8731e-06,0,0,0.00068105,0,0,0
0,0,0,0.065228,0,0,0,3.5485e-06,0,0.00076878,0,0,1.3008e-06,1.1486e-05,0,0.00061895,0,0.00041334,0,9.6797e-05,0,6.9301e-05,0,0,0,0,0.072527,4.9554e-06,0,0.071045,0,0,0.00084369,6.0513e-05,0.00020226,0,0,0,0.092622,0.00033167,0,0,0,7.7052e-06,0,0.093933,0,3.328e-05,0,0,6.5106e-05,0,0,0.00056845,0,0,0,0,9.2833e-06,0,0,0,0.0048682,5.8845e-06,6.5654e-06,0.00088162,0,0,0,5.1979e-05,0,0,0,8.9457e-06,3.7103e-06,0,9.3598e-06,1.9604e-06,0,0,0,0.0041678,0
0.00067219,5.8564e-05,0.0081409,2.3453e-06,0,0.00088767,0,0.00060609,0,0,0.00099675,0,0,0,0.0038093,0,6.511e-05,0,8.2486e-06,5.0656e-05,0.00011637,0,0,0.0096259,0,0,9.1333e-06,0.001955,0,0.00060697,0,0,0,0.050305,0,1.5016e-06,0,0,0,0.0088244,0,0,4.6807e-06,4.1083e-05,0,6.986e-06,0,0,0,0.00049107,0,0,0,0.011336,4.122e-06,0.0063426,0.070794,0,0.00046051,0,0,0.0092568,0.00043317,0.00098871,0,0.0053566,0.086022,0.0091992,0.00023462,0,0,0,0,6.9707e-05,0,0,0.0067202,9.3231e-06,0,7.9461e-05,0,5.2286e-06,0
0.0054747,0,0,0,0,0.0079138,0,0.0086157,0,5.8772e-05,0.0023102,0.078293,2.9203e-06,2.7594e-07,7.882e-05,4.0322e-05,0,0.0026069,0,0,0,0,0.00078071,0.00098392,0,0,0,0,0.00043863,0,0.0070681,0.0051675,0,0,0,0,0.092622,0,0,0.047843,0,0.00018841,0,0,0.020896,0,0.00057652,0.00068576,0.0064265,0.0039556,0,0,0,2.747e-05,0,0.00080041,0,0,0.033094,0,0,0,0.0085708,0,9.0534e-06,0.00063849,9.7693e-06,0.0082806,0,0,0,0.0068989,0,0,0,0.0072831,0,0.0043124,4.8724e-05,0.0058972,0.0058794,0,0.049281
0,0,0,5.7888e-05,0,0.00072106,0,0,0,0,0,0,0,0,0,8.7896e-05,0,0,0.060663,0,4.3152e-05,0,0.0035654,9.8141e-05,0,0,0,9.1894e-06,0,0,1.322e-05,0.0099693,0,9.4523e-05,0,8.4348e-06,0.00033167,0.0088244,0.047843,0,4.3825e-06,0,0,0,1.008e-06,0,0.032225,0,0,1.088e-06,0,0,6.2678e-06,0.00093441,0,0,0,4.6686e-05,0,0,0,0,0,0.00044529,0.080592,0,0,0,0,0,0.00085649,0,0,0.0010044,0,0,0,0.00090861,0.00067544,2.5444e-05,0,8.8252e-06,0
0,5.9974e-05,3.5302e-05,0,0,0.040205,5.3388e-05,9.74e-06,0.0032812,0,0,0,0,0.066502,0,0,0,0,0,5.3708e-05,0,0,0,4.5791e-05,0.0068948,9.2499e-06,2.2356e-06,0,0,0.00066011,0.0003487,0,0,0,1.3351e-06,0,0,0,0,4.3825e-06,0,0.00012631,0,0.0075724,0,5.3903e-06,0.003968,0.047111,0.086018,0,0,0,0.053362,4.0044e-06,0.048445,0,0,0,0,0,7.4033e-06,0,0,0,0.019885,0,0,0,7.6616e-06,0.038865,0,0,0,9.739e-05,0,0,0.027195,0,0,0,0,0,0
0,0,0,0.0001944,0,0,0,0.04967,3.8662e-05,0.0056051,0,0,1.3746e-05,6.5017e-06,0,0,0,0.084241,2.2673e-06,0.00094387,0.067902,0,0,0.0015587,2.5396e-06,0,5.0621e-07,0.00064586,0,0,0,3.4406e-06,3.7357e-06,0.0076926,0.0058075,0,0,0,0.00018841,0,0.00012631,0,1.5502e-05,2.872e-05,0,6.7064e-05,0.00017061,0.0033218,0,0,6.9311e-06,0.023186,0,0.00023708,0,0,0,8.6675e-06,0,0.051043,0.00056922,0,3.4652e-05,0,0,0.00097511,0,0,0.0003236,0,0,0,0,2.4323e-07,5.8853e-06,0,0.0084442,0,0,9.3149e-06,6.3547e-05,0,0
0,0,8.079e-06,0,0,0.0064209,0,0,0.0099122,0,0.00011519,0,0,5.8566e-05,0,0.078921,0.00090485,3.4301e-06,0,0.00097244,1.8406e-06,0,0,5.1998e-06,0,9.7074e-06,3.4454e-05,0,0,0.00013764,0.0029946,0,0,0,0.000984,0,0,4.6807e-06,0,0,0,1.5502e-05,0,0,0,0,0,4.788e-06,0,0,2.6103e-07,0,0.00077776,0,4.5797e-06,0,2.0023e-06,0,1.6352e-06,0,0,0,7.6251e-07,0,0.0054672,0,6.7082e-06,0,0,0.0069467,0.054863,0,6.6419e-06,0,0,0,0,0,6.2337e-05,0,0,1.0152e-06,0
0,0,0.0023775,0,2.0366e-05,0,0.0817,0,0,0,0,0,0,0.00027175,0,0,0,9.7061e-06,0,0.091289,0.00053815,0,0,0,0,0,0,0.0065562,0,5.5239e-06,0,0,0,9.1527e-05,0.0056134,0,7.7052e-06,4.1083e-05,0,0,0.0075724,2.872e-05,0,0,3.8913e-05,0,0.001791,0,0,9.921e-05,0,0,0,0.00077251,0,0.0042128,0.034515,0.001144,0.00068504,0,0,0,0.082643,0,0,0,0.00076683,0.00067775,0,0,0,0,0,0.005777,0.00036247,0,0,0.066896,0,0.00037172,9.569e-06,3.7996e-05,4.7617e-06
